year,series,country,crop,model,actual,prediction,lower90,upper90,phase,evaluation,error,covered90,interval_score90
2001,PNG:coffee,PNG,coffee,weather,-0.0509795832956458,-0.0235606616456275,-0.2582630181569754,0.207085830186459,Neutral/mixed,revised_data_conditional_hindcast,-0.027418921650018302,True,0.4653488483434344
2001,PNG:maize,PNG,maize,weather,0.0680665166268208,0.018726231898468133,-0.21597612461287974,0.24937272373055466,Neutral/mixed,revised_data_conditional_hindcast,0.04934028472835267,True,0.4653488483434344
2001,PNG:palm,PNG,palm,weather,-0.0627473551492205,-0.011903567390914034,-0.2466059239022619,0.2187429244411725,Neutral/mixed,revised_data_conditional_hindcast,-0.05084378775830647,True,0.4653488483434344
2001,PNG:rice,PNG,rice,weather,0.0555698511548107,-0.016578833398378526,-0.2512811899097264,0.214067658433708,Neutral/mixed,revised_data_conditional_hindcast,0.07214868455318924,True,0.46534884834343443
2001,PNG:sugar,PNG,sugar,weather,0.1612125935837189,0.0021631722591082883,-0.2325391842522396,0.2328096640911948,Neutral/mixed,revised_data_conditional_hindcast,0.1590494213246106,True,0.4653488483434344
2001,SLB:cocoa,SLB,cocoa,weather,0.0544489318837388,0.01120149327888419,-0.22350086323246368,0.24184798511097072,Neutral/mixed,revised_data_conditional_hindcast,0.04324743860485461,True,0.4653488483434344
2001,SLB:coconut,SLB,coconut,weather,-0.1677934562310448,0.007052397286808541,-0.22764995922453934,0.23769888911889506,Neutral/mixed,revised_data_conditional_hindcast,-0.17484585351785334,True,0.4653488483434344
2001,SLB:palm,SLB,palm,weather,0.0,-0.02723204873990799,-0.2619344052512559,0.20341444309217854,Neutral/mixed,revised_data_conditional_hindcast,0.02723204873990799,True,0.46534884834343443
2001,SLB:rice,SLB,rice,weather,3.4537959809899377e-06,-0.021155722000811374,-0.25585807851215925,0.20949076983127515,Neutral/mixed,revised_data_conditional_hindcast,0.021159175796792364,True,0.4653488483434344
2001,THA:coconut,THA,coconut,weather,0.112442860312909,-0.06353059583313002,-0.2982329523444779,0.1671158959989565,Neutral/mixed,revised_data_conditional_hindcast,0.17597345614603901,True,0.4653488483434344
2001,THA:coffee,THA,coffee,weather,0.0346522573946523,0.0030903054740311527,-0.23161205103731672,0.23373679730611768,Neutral/mixed,revised_data_conditional_hindcast,0.031561951920621154,True,0.4653488483434344
2001,THA:maize,THA,maize,weather,0.0165816650579182,0.01633409878193183,-0.21836825772941604,0.24698059061401834,Neutral/mixed,revised_data_conditional_hindcast,0.0002475662759863703,True,0.4653488483434344
2001,THA:palm,THA,palm,weather,0.1491600242530553,0.06810771618568126,-0.16659464032566662,0.29875420801776775,Neutral/mixed,revised_data_conditional_hindcast,0.08105230806737404,True,0.4653488483434344
2001,THA:rice,THA,rice,weather,0.0853396212816725,0.0011881423694008186,-0.23351421414194706,0.23183463420148734,Neutral/mixed,revised_data_conditional_hindcast,0.08415147891227168,True,0.4653488483434344
2001,THA:sugar,THA,sugar,weather,-0.0458042627911599,0.008528528529191847,-0.22617382798215604,0.23917502036127836,Neutral/mixed,revised_data_conditional_hindcast,-0.05433279132035175,True,0.4653488483434344
2001,TON:coconut,TON,coconut,weather,0.1733532590061182,0.012986980681016346,-0.22171537583033155,0.24363347251310286,Neutral/mixed,revised_data_conditional_hindcast,0.16036627832510186,True,0.4653488483434344
2001,VNM:coconut,VNM,coconut,weather,0.0290363378529745,0.05285977574022424,-0.18184258077112364,0.2835062675723108,Neutral/mixed,revised_data_conditional_hindcast,-0.023823437887249742,True,0.46534884834343443
2001,VNM:coffee,VNM,coffee,weather,0.0535389802448911,0.15306569695659822,-0.08163665955474966,0.38371218878868474,Neutral/mixed,revised_data_conditional_hindcast,-0.09952671671170712,True,0.4653488483434344
2001,VNM:maize,VNM,maize,weather,0.0757612125920512,0.017034068587961734,-0.21766828792338616,0.24768056042004827,Neutral/mixed,revised_data_conditional_hindcast,0.05872714400408946,True,0.46534884834343443
2001,VNM:rice,VNM,rice,weather,0.0098751950242319,0.03665347908476144,-0.19804887742658644,0.267299970916848,Neutral/mixed,revised_data_conditional_hindcast,-0.02677828406052954,True,0.46534884834343443
2001,VNM:sugar,VNM,sugar,weather,0.0130401266497077,0.053070570467475646,-0.18163178604387223,0.2837170622995622,Neutral/mixed,revised_data_conditional_hindcast,-0.04003044381776795,True,0.4653488483434344
2001,VUT:cocoa,VUT,cocoa,weather,-0.0391886212420447,0.03641245291068074,-0.19828990360066714,0.26705894474276726,Neutral/mixed,revised_data_conditional_hindcast,-0.07560107415272543,True,0.4653488483434344
2001,VUT:coconut,VUT,coconut,weather,0.0824373969641989,0.06544781560749849,-0.1692545409038494,0.296094307439585,Neutral/mixed,revised_data_conditional_hindcast,0.01698958135670041,True,0.4653488483434344
2001,VUT:coffee,VUT,coffee,weather,-0.2231435513142098,0.025426886753164513,-0.20927546975818337,0.25607337858525103,Neutral/mixed,revised_data_conditional_hindcast,-0.2485704380673743,False,0.7427104794639628
2001,VUT:maize,VUT,maize,weather,0.0109384848167393,0.014550922079512335,-0.22015143443183555,0.24519741391159885,Neutral/mixed,revised_data_conditional_hindcast,-0.0036124372627730356,True,0.4653488483434344
2001,WSM:cocoa,WSM,cocoa,weather,0.0020297230669865,0.004912361460301804,-0.22978999505104608,0.23555885329238832,Neutral/mixed,revised_data_conditional_hindcast,-0.0028826383933153042,True,0.4653488483434344
2001,WSM:coconut,WSM,coconut,weather,0.0119294590759948,0.03515538090556723,-0.19954697560578066,0.26580187273765377,Neutral/mixed,revised_data_conditional_hindcast,-0.02322592182957243,True,0.46534884834343443
2001,WSM:coffee,WSM,coffee,weather,0.0,0.013356471163095934,-0.22134588534825195,0.24400296299518245,Neutral/mixed,revised_data_conditional_hindcast,-0.013356471163095934,True,0.4653488483434344
2001,WSM:sugar,WSM,sugar,weather,0.0,0.02701088161178271,-0.2076914748995652,0.25765737344386924,Neutral/mixed,revised_data_conditional_hindcast,-0.02701088161178271,True,0.46534884834343443
2002,AUS:maize,AUS,maize,historical_mean,0.1671968823585201,0.02310109360296055,-0.23472580222264602,0.2665915902259881,El Nino,revised_data_conditional_hindcast,0.14409578875555953,True,0.5013173924486342
2002,AUS:rice,AUS,rice,historical_mean,-0.1195882179999805,0.007881093214757332,-0.24994580261084925,0.2513715898377849,El Nino,revised_data_conditional_hindcast,-0.12746931121473784,True,0.5013173924486342
2002,AUS:sugar,AUS,sugar,historical_mean,0.0561379805351505,0.005023719635968736,-0.2528031761896378,0.2485142162589963,El Nino,revised_data_conditional_hindcast,0.05111426089918176,True,0.5013173924486342
2002,FJI:cocoa,FJI,cocoa,historical_mean,1.3889574785393743,-0.07012760853500558,-0.32795450436061213,0.173362888088022,El Nino,revised_data_conditional_hindcast,1.45908508707438,False,24.81320920147568
2002,FJI:coffee,FJI,coffee,historical_mean,-0.0093313274288842,0.0656316393281609,-0.19219525649744568,0.3091221359511885,El Nino,revised_data_conditional_hindcast,-0.07496296675704511,True,0.5013173924486342
2002,FJI:maize,FJI,maize,historical_mean,0.8717031397239576,-0.005273797705041511,-0.2631006935306481,0.23821669891798605,El Nino,revised_data_conditional_hindcast,0.8769769374289992,False,13.171046208568066
2002,FJI:rice,FJI,rice,historical_mean,-0.0042910190094451,0.012167757562143092,-0.2456591382634635,0.2556582541851707,El Nino,revised_data_conditional_hindcast,-0.01645877657158819,True,0.5013173924486342
2002,FJI:sugar,FJI,sugar,historical_mean,0.0594507271076039,0.0026760343046242025,-0.2551508615209824,0.24616653092765178,El Nino,revised_data_conditional_hindcast,0.0567746928029797,True,0.5013173924486342
2002,IDN:cocoa,IDN,cocoa,historical_mean,0.1278745414806583,0.040792341574220146,-0.21703455425138643,0.2842828381972477,El Nino,revised_data_conditional_hindcast,0.08708219990643815,True,0.5013173924486342
2002,IDN:coconut,IDN,coconut,historical_mean,0.053525115661549,0.00449707255624789,-0.2533298232693587,0.24798756917927547,El Nino,revised_data_conditional_hindcast,0.04902804310530111,True,0.5013173924486342
2002,IDN:coffee,IDN,coffee,historical_mean,0.1369685393893875,0.0008684591284012505,-0.2569584366972053,0.24435895575142882,El Nino,revised_data_conditional_hindcast,0.13610008026098624,True,0.5013173924486342
2002,IDN:maize,IDN,maize,historical_mean,0.0747723174146814,0.025899096768413142,-0.23192779905719343,0.2693895933914407,El Nino,revised_data_conditional_hindcast,0.04887322064626826,True,0.5013173924486342
2002,IDN:palm,IDN,palm,historical_mean,-0.1040528428444815,0.008858779789382822,-0.24896811603622376,0.2523492764124104,El Nino,revised_data_conditional_hindcast,-0.11291162263386433,True,0.5013173924486342
2002,IDN:rice,IDN,rice,historical_mean,0.0183460826980517,0.023450070512550394,-0.2343768253130562,0.26694056713557796,El Nino,revised_data_conditional_hindcast,-0.005103987814498695,True,0.5013173924486342
2002,IDN:sugar,IDN,sugar,historical_mean,0.109663876310738,-0.02210675975569167,-0.27993365558129824,0.2213837368673359,El Nino,revised_data_conditional_hindcast,0.13177063606642966,True,0.5013173924486342
2002,MYS:cocoa,MYS,cocoa,historical_mean,-0.0157386703726503,0.015861577235837886,-0.2419653185897687,0.25935207385886544,El Nino,revised_data_conditional_hindcast,-0.03160024760848819,True,0.5013173924486342
2002,MYS:coconut,MYS,coconut,historical_mean,0.0110498361865849,-0.005865989030222756,-0.2636928848558293,0.23762450759280482,El Nino,revised_data_conditional_hindcast,0.016915825216807658,True,0.5013173924486342
2002,MYS:coffee,MYS,coffee,historical_mean,0.1124223091463676,0.03661307414374944,-0.22121382168185716,0.280103570766777,El Nino,revised_data_conditional_hindcast,0.07580923500261816,True,0.5013173924486342
2002,MYS:palm,MYS,palm,historical_mean,-0.0377177333607257,0.008004394881152947,-0.24982250094445363,0.25149489150418053,El Nino,revised_data_conditional_hindcast,-0.04572212824187865,True,0.5013173924486342
2002,MYS:rice,MYS,rice,historical_mean,0.0404533608720685,0.009525004243053586,-0.248301891582553,0.25301550086608116,El Nino,revised_data_conditional_hindcast,0.030928356629014914,True,0.5013173924486342
2002,MYS:sugar,MYS,sugar,historical_mean,-0.0072335610777294,0.02136456983606674,-0.23646232598953984,0.2648550664590943,El Nino,revised_data_conditional_hindcast,-0.02859813091379614,True,0.5013173924486342
2002,PHL:cocoa,PHL,cocoa,historical_mean,-0.0780470160619701,0.010274097538686305,-0.24755279828692028,0.2537645941617139,El Nino,revised_data_conditional_hindcast,-0.0883211136006564,True,0.5013173924486342
2002,PHL:coconut,PHL,coconut,historical_mean,0.0573843209623159,-0.008225733456422035,-0.2660526292820286,0.23526476316660555,El Nino,revised_data_conditional_hindcast,0.06561005441873793,True,0.5013173924486342
2002,PHL:coffee,PHL,coffee,historical_mean,-0.025333868881724,-0.00264403544445997,-0.26047093127006654,0.24084646117856762,El Nino,revised_data_conditional_hindcast,-0.02268983343726403,True,0.5013173924486342
2002,PHL:maize,PHL,maize,historical_mean,-0.0091977944940973,0.026415177577198936,-0.23141171824840764,0.2699056742002265,El Nino,revised_data_conditional_hindcast,-0.03561297207129624,True,0.5013173924486342
2002,PHL:palm,PHL,palm,historical_mean,-0.0624818918581002,0.018598233479362177,-0.2392286623462444,0.26208873010238976,El Nino,revised_data_conditional_hindcast,-0.08108012533746238,True,0.5013173924486342
2002,PHL:rice,PHL,rice,historical_mean,0.0287981690457939,0.02307286123479716,-0.23475403459080943,0.26656335785782476,El Nino,revised_data_conditional_hindcast,0.0057253078109967374,True,0.5013173924486342
2002,PHL:sugar,PHL,sugar,historical_mean,0.0242165554571061,-0.00691742989564221,-0.2647443257212488,0.23657306672738537,El Nino,revised_data_conditional_hindcast,0.03113398535274831,True,0.5013173924486342
2002,PNG:cocoa,PNG,cocoa,historical_mean,-0.0087688662385215,-0.005314911208815401,-0.26314180703442197,0.2381755854142122,El Nino,revised_data_conditional_hindcast,-0.0034539550297060986,True,0.5013173924486342
2002,PNG:coconut,PNG,coconut,historical_mean,0.1965306264735757,0.012395073380699952,-0.24543182244490663,0.2558855700037275,El Nino,revised_data_conditional_hindcast,0.18413555309287574,True,0.5013173924486342
2002,PNG:coffee,PNG,coffee,historical_mean,-0.0374144358502576,0.003842065550266812,-0.25398483027533975,0.24733256217329438,El Nino,revised_data_conditional_hindcast,-0.04125650140052441,True,0.5013173924486342
2002,PNG:maize,PNG,maize,historical_mean,-0.1140862014404442,0.032019838984271035,-0.22580705684133556,0.2755103356072986,El Nino,revised_data_conditional_hindcast,-0.14610604042471523,True,0.5013173924486342
2002,PNG:palm,PNG,palm,historical_mean,-0.0853518229890215,-0.0008707218232409846,-0.2586976176488476,0.24261977479978658,El Nino,revised_data_conditional_hindcast,-0.08448110116578052,True,0.5013173924486342
2002,PNG:rice,PNG,rice,historical_mean,-0.0355650531082885,-0.014705718956742088,-0.2725326147823487,0.2287847776662855,El Nino,revised_data_conditional_hindcast,-0.020859334151546415,True,0.5013173924486342
2002,PNG:sugar,PNG,sugar,historical_mean,-0.1906898064644711,0.007985519267400962,-0.24984137655820562,0.25147601589042856,El Nino,revised_data_conditional_hindcast,-0.19867532573187205,True,0.5013173924486342
2002,SLB:cocoa,SLB,cocoa,historical_mean,0.0186804501549927,-0.0016312003949999297,-0.2594580962206065,0.24185929622802765,El Nino,revised_data_conditional_hindcast,0.02031165054999263,True,0.5013173924486342
2002,SLB:coconut,SLB,coconut,historical_mean,-0.0392207131532813,0.008253045487474669,-0.24957385033813193,0.25174354211050226,El Nino,revised_data_conditional_hindcast,-0.04747375864075597,True,0.5013173924486342
2002,SLB:palm,SLB,palm,historical_mean,0.0,-0.0024193110056148215,-0.2602462068312214,0.24107118561741275,El Nino,revised_data_conditional_hindcast,0.0024193110056148215,True,0.5013173924486342
2002,SLB:rice,SLB,rice,historical_mean,-0.0110677323811481,0.010635874524573005,-0.24719102130103357,0.25412637114760056,El Nino,revised_data_conditional_hindcast,-0.021703606905721103,True,0.5013173924486342
2002,THA:coconut,THA,coconut,historical_mean,0.0859738588583336,-0.0032689839988762075,-0.2610958798244828,0.24022151262415137,El Nino,revised_data_conditional_hindcast,0.0892428428572098,True,0.5013173924486342
2002,THA:coffee,THA,coffee,historical_mean,-0.4918095049659161,0.0714354378211512,-0.1863914580044554,0.31492593444417877,El Nino,revised_data_conditional_hindcast,-0.5632449427870673,False,6.609678331677848
2002,THA:maize,THA,maize,historical_mean,-0.0049325025448176,0.014596358993323793,-0.2432305368322828,0.25808685561635136,El Nino,revised_data_conditional_hindcast,-0.019528861538141394,True,0.5013173924486342
2002,THA:palm,THA,palm,historical_mean,-0.1032800499972155,0.027233880848398496,-0.23059301497720808,0.2707243774714261,El Nino,revised_data_conditional_hindcast,-0.130513930845614,True,0.5013173924486342
2002,THA:rice,THA,rice,historical_mean,0.0378508188918838,0.008877920208677113,-0.24894897561692947,0.2523684168317047,El Nino,revised_data_conditional_hindcast,0.028972898683206683,True,0.5013173924486342
2002,THA:sugar,THA,sugar,historical_mean,0.0489893861794108,0.01373493826018258,-0.244091957565424,0.25722543488321015,El Nino,revised_data_conditional_hindcast,0.03525444791922822,True,0.5013173924486342
2002,TON:coconut,TON,coconut,historical_mean,0.0039505501668588,-0.012784271475056687,-0.27061116730066326,0.2307062251479709,El Nino,revised_data_conditional_hindcast,0.016734821641915486,True,0.5013173924486342
2002,VNM:coconut,VNM,coconut,historical_mean,0.1101051676623148,0.016208259040072604,-0.24161863678553397,0.2596987556631002,El Nino,revised_data_conditional_hindcast,0.0938969086222422,True,0.5013173924486342
2002,VNM:coffee,VNM,coffee,historical_mean,-0.2230926764514911,0.06815539561596988,-0.1896715002096367,0.31164589223899747,El Nino,revised_data_conditional_hindcast,-0.291248072067461,False,1.1697409172857225
2002,VNM:maize,VNM,maize,historical_mean,0.0373207143908873,0.020232465369456616,-0.23759443045614997,0.2637229619924842,El Nino,revised_data_conditional_hindcast,0.017088249021430683,True,0.5013173924486342
2002,VNM:rice,VNM,rice,historical_mean,0.0687630624266191,0.019498102543433316,-0.23832879328217327,0.2629885991664609,El Nino,revised_data_conditional_hindcast,0.049264959883185785,True,0.5013173924486342
2002,VNM:sugar,VNM,sugar,historical_mean,0.0593069681413487,0.01217197696027315,-0.24565491886533344,0.25566247358330074,El Nino,revised_data_conditional_hindcast,0.047134991181075545,True,0.5013173924486342
2002,VUT:cocoa,VUT,cocoa,historical_mean,-0.0013613223262725,0.002575950805522296,-0.2552509450200843,0.24606644742854988,El Nino,revised_data_conditional_hindcast,-0.003937273131794796,True,0.5013173924486342
2002,VUT:coconut,VUT,coconut,historical_mean,-0.1726976854899071,0.003992904459257965,-0.2538339913663486,0.24748340108228553,El Nino,revised_data_conditional_hindcast,-0.17669058994916506,True,0.5013173924486342
2002,VUT:coffee,VUT,coffee,historical_mean,0.0825210236880035,0.010771685980627149,-0.24705520984497945,0.25426218260365474,El Nino,revised_data_conditional_hindcast,0.07174933770737635,True,0.5013173924486342
2002,VUT:maize,VUT,maize,historical_mean,0.0107189133956377,0.0004934550962801027,-0.25733344072932646,0.24398395171930767,El Nino,revised_data_conditional_hindcast,0.010225458299357598,True,0.5013173924486342
2002,WSM:cocoa,WSM,cocoa,historical_mean,0.0013842776382679,-0.017616818557671835,-0.2754437143832784,0.22587367806535574,El Nino,revised_data_conditional_hindcast,0.019001096195939735,True,0.5013173924486342
2002,WSM:coconut,WSM,coconut,historical_mean,0.004496555918138,0.001543687116061504,-0.2562832087095451,0.24503418373908908,El Nino,revised_data_conditional_hindcast,0.002952868802076496,True,0.5013173924486342
2002,WSM:coffee,WSM,coffee,historical_mean,0.0289875368732523,-0.023204046950936207,-0.2810309427765428,0.22028644967209138,El Nino,revised_data_conditional_hindcast,0.05219158382418851,True,0.5013173924486342
2002,WSM:sugar,WSM,sugar,historical_mean,0.0,0.004927609643079846,-0.2528992861825267,0.2484181062661074,El Nino,revised_data_conditional_hindcast,-0.004927609643079846,True,0.5013173924486342
2002,AUS:maize,AUS,maize,economic_only,0.1671968823585201,0.041544855785376034,-0.20472559368650922,0.27679728874679077,El Nino,revised_data_conditional_hindcast,0.12565202657314406,True,0.4815228824333
2002,AUS:rice,AUS,rice,economic_only,-0.1195882179999805,-0.022219619434911728,-0.268490068906797,0.21303281352650305,El Nino,revised_data_conditional_hindcast,-0.09736859856506877,True,0.48152288243330005
2002,AUS:sugar,AUS,sugar,economic_only,0.0561379805351505,0.08252647834612667,-0.1637439711257586,0.31777891130754143,El Nino,revised_data_conditional_hindcast,-0.026388497810976172,True,0.4815228824333
2002,FJI:cocoa,FJI,cocoa,economic_only,1.3889574785393743,0.08999655709766835,-0.1562738923742169,0.32524899005908314,El Nino,revised_data_conditional_hindcast,1.298960921441706,False,21.755692652039123
2002,FJI:coffee,FJI,coffee,economic_only,-0.0093313274288842,0.06535301362873916,-0.1809174358431461,0.3006054465901539,El Nino,revised_data_conditional_hindcast,-0.07468434105762337,True,0.4815228824333
2002,FJI:maize,FJI,maize,economic_only,0.8717031397239576,0.2539952831323009,0.007724833660415653,0.48924771609371565,El Nino,revised_data_conditional_hindcast,0.6177078565916567,False,8.13063135503814
2002,FJI:rice,FJI,rice,economic_only,-0.0042910190094451,0.012747483499140143,-0.2335229659727451,0.24799991646055491,El Nino,revised_data_conditional_hindcast,-0.017038502508585244,True,0.4815228824333
2002,FJI:sugar,FJI,sugar,economic_only,0.0594507271076039,0.06152546395184794,-0.18474498552003732,0.29677789691326273,El Nino,revised_data_conditional_hindcast,-0.0020747368442440434,True,0.48152288243330005
2002,IDN:cocoa,IDN,cocoa,economic_only,0.1278745414806583,-0.014870659524191492,-0.26114110899607673,0.22038177343722326,El Nino,revised_data_conditional_hindcast,0.1427452010048498,True,0.4815228824333
2002,IDN:coconut,IDN,coconut,economic_only,0.053525115661549,0.021584057704254353,-0.2246863917676309,0.2568364906656691,El Nino,revised_data_conditional_hindcast,0.03194105795729465,True,0.4815228824333
2002,IDN:coffee,IDN,coffee,economic_only,0.1369685393893875,0.007953434072874702,-0.23831701539901057,0.24320586703428948,El Nino,revised_data_conditional_hindcast,0.12901510531651278,True,0.48152288243330005
2002,IDN:maize,IDN,maize,economic_only,0.0747723174146814,0.02146027796501985,-0.2248101715068654,0.2567127109264346,El Nino,revised_data_conditional_hindcast,0.05331203944966156,True,0.4815228824333
2002,IDN:palm,IDN,palm,economic_only,-0.1040528428444815,0.0026523867098277977,-0.24361806276205747,0.23790481967124255,El Nino,revised_data_conditional_hindcast,-0.1067052295543093,True,0.4815228824333
2002,IDN:rice,IDN,rice,economic_only,0.0183460826980517,0.0271335971991883,-0.21913685227269697,0.2623860301606031,El Nino,revised_data_conditional_hindcast,-0.0087875145011366,True,0.48152288243330005
2002,IDN:sugar,IDN,sugar,economic_only,0.109663876310738,-0.01835382591764971,-0.264624275389535,0.21689860704376507,El Nino,revised_data_conditional_hindcast,0.1280177022283877,True,0.48152288243330005
2002,MYS:cocoa,MYS,cocoa,economic_only,-0.0157386703726503,-0.013143411349410604,-0.25941386082129586,0.22210902161200416,El Nino,revised_data_conditional_hindcast,-0.0025952590232396957,True,0.4815228824333
2002,MYS:coconut,MYS,coconut,economic_only,0.0110498361865849,-0.0190240700987312,-0.26529451957061645,0.21622836286268357,El Nino,revised_data_conditional_hindcast,0.0300739062853161,True,0.4815228824333
2002,MYS:coffee,MYS,coffee,economic_only,0.1124223091463676,0.006876242674337486,-0.23939420679754778,0.24212867563575224,El Nino,revised_data_conditional_hindcast,0.1055460664720301,True,0.4815228824333
2002,MYS:palm,MYS,palm,economic_only,-0.0377177333607257,-0.002841135080290224,-0.24911158455217547,0.23241129788112455,El Nino,revised_data_conditional_hindcast,-0.034876598280435475,True,0.4815228824333
2002,MYS:rice,MYS,rice,economic_only,0.0404533608720685,-0.00376820533850635,-0.2500386548103916,0.2314842276229084,El Nino,revised_data_conditional_hindcast,0.04422156621057485,True,0.4815228824333
2002,MYS:sugar,MYS,sugar,economic_only,-0.0072335610777294,0.035063018059581584,-0.21120743141230366,0.27031545102099636,El Nino,revised_data_conditional_hindcast,-0.04229657913731098,True,0.4815228824333
2002,PHL:cocoa,PHL,cocoa,economic_only,-0.0780470160619701,0.016584501944549666,-0.2296859475273356,0.2518369349059644,El Nino,revised_data_conditional_hindcast,-0.09463151800651977,True,0.4815228824333
2002,PHL:coconut,PHL,coconut,economic_only,0.0573843209623159,-0.005074775365136617,-0.2513452248370219,0.23017765759627815,El Nino,revised_data_conditional_hindcast,0.06245909632745252,True,0.4815228824333
2002,PHL:coffee,PHL,coffee,economic_only,-0.025333868881724,-0.013002893338580635,-0.2592733428104659,0.22224953962283414,El Nino,revised_data_conditional_hindcast,-0.012330975543143363,True,0.4815228824333
2002,PHL:maize,PHL,maize,economic_only,-0.0091977944940973,0.027201985319790227,-0.21906846415209502,0.26245441828120497,El Nino,revised_data_conditional_hindcast,-0.03639977981388753,True,0.4815228824333
2002,PHL:palm,PHL,palm,economic_only,-0.0624818918581002,-0.021738814108234063,-0.26800926358011934,0.2135136188531807,El Nino,revised_data_conditional_hindcast,-0.04074307774986614,True,0.48152288243330005
2002,PHL:rice,PHL,rice,economic_only,0.0287981690457939,0.016606878756271357,-0.22966357071561389,0.2518593117176861,El Nino,revised_data_conditional_hindcast,0.012191290289522542,True,0.4815228824333
2002,PHL:sugar,PHL,sugar,economic_only,0.0242165554571061,-0.016484903371627842,-0.2627553528435131,0.21876752958978693,El Nino,revised_data_conditional_hindcast,0.04070145882873394,True,0.4815228824333
2002,PNG:cocoa,PNG,cocoa,economic_only,-0.0087688662385215,0.02214842887152904,-0.22412202060035621,0.2574008618329438,El Nino,revised_data_conditional_hindcast,-0.030917295110050542,True,0.4815228824333
2002,PNG:coconut,PNG,coconut,economic_only,0.1965306264735757,0.10013645211335047,-0.14613399735853477,0.3353888850747652,El Nino,revised_data_conditional_hindcast,0.09639417436022522,True,0.4815228824333
2002,PNG:coffee,PNG,coffee,economic_only,-0.0374144358502576,0.016830085973074088,-0.22944036349881117,0.25208251893448885,El Nino,revised_data_conditional_hindcast,-0.05424452182333169,True,0.4815228824333
2002,PNG:maize,PNG,maize,economic_only,-0.1140862014404442,0.0125185109219606,-0.23375193854992465,0.24777094388337537,El Nino,revised_data_conditional_hindcast,-0.12660471236240478,True,0.4815228824333
2002,PNG:palm,PNG,palm,economic_only,-0.0853518229890215,0.014780834775474252,-0.231489614696411,0.250033267736889,El Nino,revised_data_conditional_hindcast,-0.10013265776449574,True,0.4815228824333
2002,PNG:rice,PNG,rice,economic_only,-0.0355650531082885,-0.03515728199606727,-0.2814277314679525,0.2000951509653475,El Nino,revised_data_conditional_hindcast,-0.0004077711122212335,True,0.4815228824333
2002,PNG:sugar,PNG,sugar,economic_only,-0.1906898064644711,-0.041295053551112244,-0.2875655030229975,0.19395737941030253,El Nino,revised_data_conditional_hindcast,-0.14939475291335885,True,0.4815228824333
2002,SLB:cocoa,SLB,cocoa,economic_only,0.0186804501549927,-0.041603529604363046,-0.2878739790762483,0.1936489033570517,El Nino,revised_data_conditional_hindcast,0.060283979759355746,True,0.4815228824333
2002,SLB:coconut,SLB,coconut,economic_only,-0.0392207131532813,0.03047022665788536,-0.2158002228139999,0.26572265961930014,El Nino,revised_data_conditional_hindcast,-0.06969093981116667,True,0.48152288243330005
2002,SLB:palm,SLB,palm,economic_only,0.0,-0.027443727088905093,-0.27371417656079033,0.20780870587250966,El Nino,revised_data_conditional_hindcast,0.027443727088905093,True,0.4815228824333
2002,SLB:rice,SLB,rice,economic_only,-0.0110677323811481,-0.015307925132722644,-0.2615783746046079,0.21994450782869213,El Nino,revised_data_conditional_hindcast,0.004240192751574544,True,0.48152288243330005
2002,THA:coconut,THA,coconut,economic_only,0.0859738588583336,-0.03641448655708727,-0.28268493602897254,0.1988379464043275,El Nino,revised_data_conditional_hindcast,0.12238834541542087,True,0.48152288243330005
2002,THA:coffee,THA,coffee,economic_only,-0.4918095049659161,0.06300735227198961,-0.18326309719989564,0.29825978523340435,El Nino,revised_data_conditional_hindcast,-0.5548168572379057,False,6.652451037753709
2002,THA:maize,THA,maize,economic_only,-0.0049325025448176,0.008601101324969763,-0.23766934814691548,0.24385353428638454,El Nino,revised_data_conditional_hindcast,-0.013533603869787362,True,0.4815228824333
2002,THA:palm,THA,palm,economic_only,-0.1032800499972155,-0.016708577316678005,-0.2629790267885633,0.21854385564473677,El Nino,revised_data_conditional_hindcast,-0.0865714726805375,True,0.48152288243330005
2002,THA:rice,THA,rice,economic_only,0.0378508188918838,-0.01566338194458266,-0.2619338314164679,0.2195890510168321,El Nino,revised_data_conditional_hindcast,0.053514200836466456,True,0.4815228824333
2002,THA:sugar,THA,sugar,economic_only,0.0489893861794108,0.024368801938629697,-0.22190164753325556,0.25962123490004446,El Nino,revised_data_conditional_hindcast,0.024620584240781104,True,0.4815228824333
2002,TON:coconut,TON,coconut,economic_only,0.0039505501668588,-0.061100673299438045,-0.3073711227713233,0.1741517596619767,El Nino,revised_data_conditional_hindcast,0.06505122346629684,True,0.4815228824333
2002,VNM:coconut,VNM,coconut,economic_only,0.1101051676623148,0.016998027057542317,-0.22927242241434292,0.25225046001895707,El Nino,revised_data_conditional_hindcast,0.09310714060477249,True,0.4815228824333
2002,VNM:coffee,VNM,coffee,economic_only,-0.2230926764514911,0.0616055798311763,-0.18466486964070894,0.29685801279259105,El Nino,revised_data_conditional_hindcast,-0.28469825628266743,False,1.2500790186489434
2002,VNM:maize,VNM,maize,economic_only,0.0373207143908873,0.009001961434892463,-0.2372684880369928,0.24425439439630722,El Nino,revised_data_conditional_hindcast,0.028318752955994834,True,0.4815228824333
2002,VNM:rice,VNM,rice,economic_only,0.0687630624266191,0.026403042230490448,-0.2198674072413948,0.26165547519190524,El Nino,revised_data_conditional_hindcast,0.04236002019612865,True,0.48152288243330005
