country,crop,year,yield_effect_pct_mean,yield_effect_pct_p05,yield_effect_pct_median,yield_effect_pct_p95,p_yield_loss,anchor_year,anchor_production_t,area_response_estimated,price_response_estimated,production_effect_pct_mean,production_effect_pct_p05,production_effect_pct_median,production_effect_pct_p95,local_usd_price_effect_pct_mean,local_usd_price_effect_pct_p05,local_usd_price_effect_pct_median,local_usd_price_effect_pct_p95,gross_receipts_effect_pct_mean,gross_receipts_effect_pct_p05,gross_receipts_effect_pct_median,gross_receipts_effect_pct_p95,fixed_area_anchor_output_loss_t_mean,fixed_area_anchor_output_loss_t_p05,fixed_area_anchor_output_loss_t_median,fixed_area_anchor_output_loss_t_p95,tonnage_interpretation,scope
VNM,rice,2026,-1.457548982473905,-4.703413468008043,-1.5234125656170634,2.0704050018071194,0.7922,2024,43450449.0,True,True,-1.2645006376215733,-4.7078137910900315,-1.329722705113535,2.436527369061502,-2.2913913736261327,-5.279822456469251,-2.3739065549429577,1.046641415504519,-3.5266498607143992,-8.158929786408898,-3.5691904788918922,1.0959413580140522,633311.5772798429,-899600.2694036551,661929.5998830337,2043654.2701759657,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
VNM,sugar,2026,-1.4706353352358132,-5.0633669936163335,-1.407377913581941,1.977877412891171,0.7762,2024,11843772.9,True,True,3.9385193247964976,-1.0052395903948497,3.7917144124048603,9.353189166503453,0.8263939226822881,-2.279005320121248,0.9530371042831522,4.0032917931089225,4.7934589193165085,-0.8271694426182028,4.621281570195347,10.923961698077017,174178.7092924834,-234255.30902322585,166686.6439294034,599693.687817476,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
VUT,cocoa,2026,0.06957385484003392,-4.597283238315003,0.0015576381109722712,4.99233755939892,0.4999,2024,1500.0,True,False,20.01709819435578,1.2431296757839458,18.628343738432747,42.538082202872246,,,,,,,,,-1.043607822600509,-74.88506339098382,-0.023364571664584066,68.95924857472502,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
VUT,coconut,2026,-2.7012227561899906,-6.833429875092008,-2.7151169502842833,1.4630949714029582,0.8682,2024,365332.03,True,False,-3.0191459664509086,-7.308562985937968,-3.011884845781562,1.2592112703657483,,,,,,,,,9868.431930010845,-5345.154559854349,9919.191871347663,24964.7080813001,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
VUT,coffee,2026,-0.04708241637263692,-4.859940943058608,-0.01443848554144168,4.6918929843466906,0.5019,2024,13.43,True,False,7.771689288141421,-4.2161712135217275,6.936276330341144,22.839257944931397,,,,,,,,,0.0063231685188451375,-0.6301212277977607,0.0019390886082156177,0.6526900686527702,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
VUT,maize,2026,-1.7207541146136294,-4.321220542976249,-1.7860984982309027,1.196301176889309,0.8657,2024,985.44,True,False,-2.4866225016376524,-5.242455369284871,-2.5396213389495124,0.4321054723578854,,,,,,,,,16.95699934704855,-11.788830317538014,17.600929040966605,42.58303571870514,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
WSM,cocoa,2026,-0.1311236174357299,-4.7949446570862175,-0.0613096366118204,4.528047058532995,0.5094,2024,482.72,True,False,-5.729601513146147,-20.638313824953503,-7.144469178200023,12.91467984730381,,,,,,,,,0.6329599260857555,-21.85778876095048,0.29595387785257943,23.146156848686584,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
WSM,coconut,2026,-2.98787700417209,-7.3480080285447285,-2.904880385385243,1.093800707321747,0.8963,2024,64660.58,True,False,-2.447635908786641,-14.872293843452981,-2.353497612989055,9.804106114785009,,,,,,,,,1931.9786005842977,-707.2578813983487,1878.3125054963336,4751.264609703587,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
WSM,coffee,2026,0.09036531167208357,-4.729208409378972,0.07992178381621182,4.939165939748984,0.4848,2024,11.79,True,False,-6.039079678866032,-12.865777301732443,-6.022932997513454,0.6269060025351555,,,,,,,,,-0.010654070246138651,-0.5823276642964053,-0.009422778311931371,0.5575736714657805,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
WSM,sugar,2026,-1.7153584361061007,-4.858184609218845,-1.6613375660763776,1.2419187555963016,0.8379,2024,11.93,True,False,-1.7153584361061007,-4.858184609218845,-1.6613375660763776,1.2419187555963016,,,,,,,,,0.2046422614274578,-0.1481609075426391,0.19819757163291185,0.579581423879808,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
AUS,maize,2027,-3.8686611867040077,-9.828164379891815,-3.8319073177828393,1.6694624865337302,0.8803,2024,447027.0,True,True,-6.45505993918385,-19.088035174207864,-7.093542850051396,8.04993828892198,-5.073680421150206,-13.357621317200673,-5.065984922744871,3.478206019474147,-11.37956317966981,-23.49056617201254,-11.356610988232099,0.7876425015528805,17293.96004308732,-7462.948069677144,17129.66032546509,43934.548382498964,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
AUS,rice,2027,-3.6769057916122265,-9.353045253988336,-3.5828275772883194,1.7601677515928429,0.8729,2024,619180.0,True,True,-12.40608899121001,-45.03039588849722,-14.421610903604016,27.37245516880497,0.49426635491043164,-12.85427663496075,-0.4190905725717537,17.207320405981925,-13.155506282426783,-41.42581761745182,-14.390754335145616,19.470841966734103,22766.66528050458,-10898.606684312577,22184.151793053818,57912.185603644975,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
AUS,sugar,2027,0.07656548063062028,-5.610052250998703,-0.00017436622868885796,6.009753516608298,0.5,2024,29855156.0,True,True,-0.7532225660682831,-7.768136766564238,-0.9333939108795068,6.789869805949359,-7.4281808466914345,-20.265977913809945,-7.328082446584306,6.1191881433688255,-8.161676008186722,-22.089568097402747,-7.842239841925895,4.692808506446353,-22858.743684421475,-1794221.2875988954,52.0573095863753,1674889.8512171744,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,cocoa,2027,-0.6854105921585572,-8.154040414634082,-0.7741612808702789,7.095848833543548,0.5737,2024,215.9,True,False,-32.498478658714085,-62.43155141157755,-34.8928451192791,5.172942902212659,,,,,,,,,1.479801468470325,-15.319937631620526,1.6714142053989323,17.604573255194982,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,coconut,2027,-5.856214318896054,-12.537791723485705,-5.779720523289086,0.514818874261908,0.9374,2024,25000.0,True,False,-1.8047593487582727,-23.821267364397574,-5.946940878496076,32.33949472245323,,,,,,,,,1464.0535797240134,-128.70471856547712,1444.9301308222716,3134.4479308714253,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,coffee,2027,2.2455294303612843,-4.910805027292718,2.1365886252220685,9.999655963287287,0.2969,2024,14.23,True,False,-23.31111006463381,-49.777366779342906,-23.246989201048322,4.223000645764146,,,,,,,,,-0.31953883794041077,-1.422951043575781,-0.30403656136910034,0.6988075553837538,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,maize,2027,-2.3490758769877425,-8.165470996842796,-2.4928847063455524,4.083466110237866,0.7599,2024,2421.0,True,True,-38.96945057725401,-62.73765189366722,-40.48945800095004,-10.21984317869382,31.950797059523826,4.693000310214456,25.640740907571082,77.59425362637717,-20.40826993447434,-51.806567572446,-23.043149530136038,19.171711283055846,56.87112698187325,-98.8607145288588,60.352738740625824,197.68605283356393,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,rice,2027,-5.423979756903575,-11.708885171439388,-5.2931096291467155,0.26442850623033737,0.9424,2024,8597.5,True,True,2.831205293357621,-14.588815282457299,1.9352826380005206,23.129113431582226,-3.3857897638482792,-33.243783639308496,-4.501688969324866,27.629003810104653,-1.8222483028275382,-26.81306382904777,-3.9267514830380676,29.78269781373169,466.32665959978476,-22.73424082315345,455.0751003658889,1006.6714026145011,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
FJI,sugar,2027,-3.2593693441928346,-9.7994966575335,-3.065982524092144,2.439614844483535,0.8236,2024,1332000.0,True,False,-7.538310435507432,-16.04497806505834,-7.439629188866341,0.77979631965932,,,,,,,,,43414.799664648555,-32495.66972852069,40838.88722090736,130529.29547834619,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,cocoa,2027,-0.7771489699335219,-7.892221749072742,-0.7737593589704905,6.334172265560806,0.5719,2024,632702.0,True,True,4.817707497801164,-10.42412608716925,4.1724253424375215,22.229173662849398,-6.823570180445129,-16.72284972896337,-7.120251110888336,4.2928371577968125,-2.2476124787389824,-21.972616456062546,-2.424725819758793,18.83255549968317,4917.037075748792,-40076.43460764855,4895.5909393934735,49934.24485081822,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,coconut,2027,-4.056779783318991,-9.415522319553927,-3.981249183563146,0.9002409801373341,0.912,2024,17985386.2,True,False,-6.712678939534709,-12.67256391582332,-6.588031764745329,-1.2493119239825765,,,,,,,,,729627.5113134435,-161911.8170083652,716043.0412481787,1693418.051918972,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,coffee,2027,3.0301078597993922,-2.945032975590018,2.8492030706144877,9.705056456836024,0.2058,2024,807578.0,True,True,-1.1318247864437723,-8.468005486768075,-1.2199999959985748,6.612709928518038,-8.887367717767667,-28.70072247639374,-10.154258810910694,10.767158374506744,-9.912463301388382,-30.268220354061995,-11.012153693667644,11.548544157031303,-24470.484452010733,-78375.90083298727,-23009.537173607067,23783.43840361035,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,maize,2027,-2.7672473501975317,-6.932744445946064,-2.8752373695830307,1.8253199495162433,0.8682,2024,15138912.0,True,True,10.177807222344473,-5.700910489818659,9.90733369882345,26.673234864528833,-15.224670680855459,-29.54294753004685,-15.204194459137042,-1.135019634910271,-6.655856012309811,-25.847662170509572,-6.978704970043934,13.95887441217379,418931.14116873615,-276333.580875709,435279.6551722898,1049542.080856661,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,palm,2027,-0.5201528787451479,-6.785028177017199,-0.6351555855728048,5.957718244207498,0.5677,2024,243000000.0,True,False,0.6008600543964235,-7.2330964947070235,0.4913419776165997,8.72920691373255,,,,,,,,,1263971.4953507094,-14477255.333424231,1543428.0729419158,16487618.47015179,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,rice,2027,-4.4754104822019976,-8.643786601929149,-4.405340408750268,-0.6068153217620209,0.9694,2024,53142727.0,True,True,-3.989816946845773,-8.923020752321166,-3.891664298035997,0.6612667153778002,-7.177981508670347,-25.054076241243354,-7.893935709948291,10.873170323900505,-10.905507765427641,-28.131606117884964,-11.300280402981052,6.73829028937256,2378355.174685991,322478.20983816206,2341118.026842839,4593543.9163257815,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
IDN,sugar,2027,-1.3182370871915652,-7.082027808129864,-1.2344500104144953,4.338602638545611,0.6562,2024,32000000.0,True,False,-2.351658722833038,-11.05893190982237,-2.341413322821709,6.35857657994424,,,,,,,,,421835.86790130084,-1388352.8443345954,395024.00333263853,2266248.8986015557,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,cocoa,2027,-0.4693135285521286,-7.615839045040728,-0.6204352327661922,7.2592630292146945,0.5637,2024,445.0,True,True,-6.966960412584423,-23.37257107088736,-8.008319621188175,12.097477377388545,-3.5069066447626573,-17.499516039868904,-3.5260163637480098,10.47949235611169,-10.600316126479195,-27.205649028197733,-11.008790479652228,7.608164792248755,2.0884452020569726,-32.30372048000541,2.760936785809555,33.89048375043124,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,coconut,2027,-6.277728035078367,-12.47186866078006,-6.159128838213033,-0.3691849564719884,0.9589,2024,673553.37,True,True,-9.175768520690847,-16.989306332378586,-9.05676255669249,-1.9405876809599827,-3.7137676185982724,-14.258893464187272,-3.766574244220906,7.0223389478189535,-12.539698562932513,-24.862985935023737,-12.467881471366438,-0.3664642624363397,42283.848739705114,2486.6577158501054,41485.019852425736,84004.69166665793,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,coffee,2027,3.223745242413857,-3.5256003110116465,3.063263702816456,10.67325634123235,0.2255,2024,2861.29,True,False,5.500853525925502,-12.434739938691793,5.417824884565097,23.847424128391406,,,,,,,,,-92.24070024666345,-305.3928163660471,-87.64885800231698,100.87764913894509,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,maize,2027,-1.6970503099943037,-7.650854882600471,-1.9154821642488726,5.046993063739927,0.7059,2024,1317.23,True,False,5.699969924726561,-11.940789152713354,5.034585000077936,26.91901636384578,,,,,,,,,22.35405579833797,-66.48050673350149,25.231305712135423,100.7793557700781,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,palm,2027,-4.080534269710858,-10.726708733521477,-3.921521428299222,2.02027774817291,0.8624,2024,100163525.0,True,False,-2.351855817880293,-9.45774746238885,-2.238249418988384,4.772028648873982,,,,,,,,,4087206.9633754026,-2023581.4073606103,3927934.0962148486,10744249.583977966,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,rice,2027,-6.049672174550559,-11.401607929798917,-5.802159410453346,-1.6173387602761367,0.9908,2024,2102960.0,True,False,-5.872432561815402,-11.95081506608033,-5.7344061759346125,-0.28557069609840297,,,,,,,,,127222.18596192842,34011.987193103036,122017.09153806968,239771.25412049927,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
MYS,sugar,2027,-1.648204800961224,-7.917106042877882,-1.6607562685931319,4.51215381126969,0.681,2024,16924.97,True,False,63.7296958436938,-7.245590590962313,43.764736463103404,193.11398287194575,,,,,,,,,278.95816810124694,-763.6806789112533,281.082500232507,1339.967822625268,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,cocoa,2027,-1.3145692038408225,-8.290183441677685,-1.30626998950163,5.633521886316434,0.6336,2024,10843.53,True,True,-1.2231707081185412,-13.467553344729621,-1.6394956748766205,12.52268574920615,-2.7803557916619783,-12.502517387993057,-3.516610655491263,7.6380011328209285,-3.890630493307984,-19.992993461669933,-4.600054523376864,15.160847531289056,142.54570598924076,-610.8726357992884,141.64577819260614,898.9485285533519,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,coconut,2027,-7.4487380087519695,-14.651123819180414,-7.269995363944215,-1.0417226578881635,0.9712,2024,14500416.25,True,True,-9.361685436198629,-16.82667925003696,-9.129876969469336,-2.764185237807505,-5.250190732868864,-18.629332696360066,-4.9753552624839426,7.585803956443504,-14.103376472064337,-28.257320811981863,-13.965957712778959,-0.2968499130345823,1080098.016640997,151054.12156434686,1054179.5891276137,2124473.9390840568,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,coffee,2027,0.37990704949628545,-6.422759794748849,0.3579379632247084,6.988993952744288,0.4629,2024,64000.0,True,True,-0.27198560589460885,-7.72456860332012,-0.32997758200786403,7.352264248114046,3.959659424208432,-8.466508696875671,3.6144067072391124,18.53854710150774,3.6746260608347368,-10.855078377467294,3.2154437455630362,20.265979989317426,-243.1405116776227,-4472.956129756348,-229.0802964638134,4110.566268639263,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,maize,2027,-2.265174968292476,-6.289015787584943,-2.317379882109836,1.734983956177469,0.8323,2024,8138177.93,True,True,-6.217136970301867,-11.813854540426899,-6.196397187170662,-0.7947999615997573,-4.821453372169556,-17.565730527274244,-5.002786601474536,9.825290495120292,-10.710376729408482,-24.402379877980337,-10.889820190798948,3.5444225040190984,184343.96934546274,-141196.0814106758,188592.4981201227,511811.2948394535,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,palm,2027,-0.42785447029886564,-6.922430282671743,-0.40965775452557607,6.0507873430103345,0.5426,2024,521800.53,True,True,2.710737203179548,-14.822813092352188,1.0422950738464407,25.42794016783382,-4.1211305813589645,-14.319164508686468,-4.218023853660016,5.811193232141067,-1.5000322629432508,-22.468212990884854,-2.5948160918158205,23.1983599559642,2232.546893648174,-31573.040425000854,2137.596334300555,36121.27790386165,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,rice,2027,-5.710282935072106,-10.715354875345572,-5.5986551310135155,-1.269278481139212,0.9847,2024,19087135.43,True,True,-10.289662068201071,-17.04415027372261,-10.111843331168547,-4.200229671499052,-10.006334642556514,-19.7018526856383,-10.050451336765224,-0.04572636002862154,-19.176201589907805,-31.580324417456946,-19.19169146122828,-7.009662307595883,1089929.437253392,242268.90267888817,1068622.8871151935,2045254.2968623168,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PHL,sugar,2027,-2.2942292487304674,-8.435740596490591,-2.1338128624137744,3.2175602657286286,0.7409,2024,18694653.05,True,False,-7.416263706525387,-18.00377622849989,-7.7547523123534425,4.696894414056588,,,,,,,,,428898.1982217824,-601511.7283526256,398908.91136452905,1577032.4367119165,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,cocoa,2027,-1.8647034081753837,-8.7787029487793,-1.8529230962943615,4.896920874429106,0.6839,2024,45000.0,True,False,-9.56348800011479,-20.238076994910784,-9.523542191686833,0.9529096807894164,,,,,,,,,839.1165336789228,-2203.614393493098,833.8153933324627,3950.4163269506826,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,coconut,2027,-5.242153368628123,-11.52558027195817,-5.176993641548437,0.943401758836954,0.9232,2024,1250137.89,True,False,-0.6523788289154172,-9.349419699832806,-0.7631167957977135,8.426462894483082,,,,,,,,,65534.14551313152,-11793.822842147221,64719.55907588778,144085.64602211403,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,coffee,2027,3.98344599246158,-3.1324566879106155,3.687438365332641,12.157940280996767,0.1847,2024,50400.0,True,False,2.0001347779966934,-12.256447946020666,1.2660416215846557,18.213660305831077,,,,,,,,,-2007.6567802006364,-6127.601901622375,-1858.468936127651,1578.7581707069498,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,maize,2027,-2.9766002294838394,-9.07985590938096,-2.984335150541453,3.025103795602411,0.8093,2024,12926.25,True,False,8.993983966435385,-12.470802108698054,5.71487131614386,40.66183401906319,,,,,,,,,384.7627871636547,-391.0324793790569,385.7626223968646,1173.684874486356,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,palm,2027,0.6315392514024091,-5.72492843351549,0.5707102269055956,7.053096811114665,0.4345,2024,3513071.92,True,False,-1.766634531346213,-12.691959529346391,-2.156979126116868,10.349460163351289,,,,,,,,,-22186.428104796236,-247780.36356168482,-20049.460725988763,201120.85323792847,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,rice,2027,-3.830627726264822,-8.320673472467387,-3.6821861395829867,0.11325695170416895,0.9446,2024,882.53,True,False,-4.3142588676926925,-19.012643355460295,-4.887163905268794,12.282789944389233,,,,,,,,,33.80643887260493,-0.9995265758748146,32.49639733766173,73.43243959656641,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
PNG,sugar,2027,-1.3434109224099187,-7.0222370147653805,-1.5252250451901603,4.762290918505051,0.6753,2024,306329.68,True,False,3.5775604547029145,-25.65936971800016,3.9860927884060153,28.861025171102284,,,,,,,,,4115.266379703352,-14588.310531325587,4672.217000210874,21511.19617617234,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
SLB,cocoa,2027,-0.27234075649696926,-5.626565691637244,-0.3823873307400591,5.386534765733624,0.5481,2024,4200.0,True,False,0.35203439248874113,-20.540721465535402,-0.40068350563902966,22.7020617833334,,,,,,,,,11.438311772872707,-226.23446016081263,16.060267891082482,236.31575904876408,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
SLB,coconut,2027,-5.35194456537454,-11.84316028030896,-5.276826301696798,0.8732151732719458,0.9229,2024,121119.02,True,False,-4.796610108008166,-12.318814270626627,-4.765814468466292,2.667011959110841,,,,,,,,,6482.222808524901,-1057.629660358288,6391.240303717406,14344.319668539463,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
SLB,palm,2027,-1.8643012827351106,-9.019114487076076,-1.813312604236672,5.039580309437426,0.6773,2024,217320.84,True,False,-2.917517770558515,-15.34235384621481,-3.1041791925888207,10.313589189386686,,,,,,,,,4051.515207770717,-10952.058260944023,3940.7061833530106,19600.415363875418,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
SLB,rice,2027,-4.182574406671662,-9.97780094092569,-4.170794576462523,1.479017008896938,0.8956,2024,2756.01,True,False,-32.26240999778282,-52.41363307573046,-31.942059958070416,-12.055724423312743,,,,,,,,,115.2721689053117,-40.76185666690052,114.94751560676481,274.9891917120061,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,cocoa,2027,-0.06524188062006028,-7.1888377913250245,-0.20310252960919536,7.705951890298027,0.5227,2024,122.6,True,False,-1.6679184719769233,-20.890771575971915,-3.163865679940641,22.57263130136477,,,,,,,,,0.07998654564019392,-9.447497017505382,0.24900370130087351,8.81351513216448,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,coconut,2027,-5.63312498339191,-11.910066381987992,-5.522190042150475,0.17253316080312925,0.9441,2024,975238.13,True,True,-7.069881417240516,-14.633337475709673,-6.984875203707102,0.20145843336085337,-8.266373285834089,-31.386730447494525,-9.095429881848595,17.91261567414741,-14.692819870746932,-37.383406256598796,-15.509787245605587,10.292404892424031,54936.38274859407,-1682.6091710463331,53854.50290211451,116151.5086654583,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,coffee,2027,2.350063408695803,-4.906114422105975,2.238940434400152,9.956261657239699,0.2909,2024,16623.48,True,True,-0.8685880978047382,-11.702755484046568,-1.268265407180051,11.4215581872937,4.950801289698089,-16.1100696708496,4.335349664853832,30.82702241752149,4.025187503017666,-19.233948823356734,2.987980386109318,32.21030052263885,-390.66232073186507,-1655.07716533891,-372.1898153244224,815.5669497359022,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,maize,2027,-1.149410167923857,-6.93029274953342,-1.3707047061284894,5.419151077100012,0.6503,2024,4558192.0,True,True,-5.509602189588626,-16.08460698850636,-5.477980955544498,4.87939116019457,-8.929074307138741,-22.40093505527703,-8.811323225922289,3.6646054647505553,-13.988988841451187,-28.874463552587873,-14.217805276714568,1.6795513027405198,52392.32232149182,-247015.31086428667,62479.352258372324,315896.04968581244,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,palm,2027,-3.328134859895224,-10.81645617817522,-3.1342527241672133,3.543263506896907,0.7815,2024,18606769.0,True,True,10.19136835115012,-3.87743778947363,9.9134966789557,25.491854946190657,-2.4897085652477218,-15.28160619702218,-3.061124668166422,11.137708745515548,7.616179430691775,-13.415482457350116,6.767908429618626,32.64574473191242,619258.365389178,-659286.855789607,583183.1642620005,2012593.0150592914,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,rice,2027,-2.611327792390188,-7.568517672520624,-2.530155491971018,2.0951298340758875,0.8188,2024,33551336.65,True,True,-0.3837971470961087,-7.48454258581283,-0.2710536875547944,6.4283979407951595,-4.520424391859478,-16.039635323510314,-4.966513767966665,7.837050447548545,-4.86961591472602,-18.648283513330284,-4.866451902155703,8.432960687752207,876135.378659845,-702944.0638853883,848900.9868796598,2539338.8437221376,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
THA,sugar,2027,-2.7962939925998573,-9.401269140505576,-2.6057454259734936,3.119987151693035,0.7805,2024,82435400.0,True,True,2.458248662223603,-7.658366473577372,1.9851296198123007,14.0666405234233,-4.055162535053084,-13.874872851133942,-4.308066990201597,7.04360551614193,-1.7217715937279325,-16.311656486687,-1.531960819218008,11.89505349886685,2305136.1379756625,-2571973.888446761,2148056.6648829533,7749973.821052332,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
TON,coconut,2027,-6.625672659416405,-13.552875768422426,-6.478492655301498,-0.23691778975736674,0.9553,2024,69069.62,True,False,5.55051927993438,-11.531840122383176,4.755679374013438,24.916152289210924,,,,,,,,,4576.326928302805,163.63821709781203,4474.670258744654,9360.919792321449,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
TON,coffee,2027,1.207420802649617,-4.638172715944088,1.0702774047447021,7.372084791878163,0.3667,2024,15.18,True,False,1.6934624711200132,-6.235023034585653,1.62365540816351,9.975156381216545,,,,,,,,,-0.18328647784221186,-1.1190824714071068,-0.1624681100402458,0.7040746182803115,Equivalent at latest observed production; not a forecast of planted area or 2026/27 output,"Crop yield, not fiscal revenue; do not add to macro value-added losses"
