simulation,scenario,country,basis,loss_usd
4632,super_stress,PORTFOLIO,climate_increment,550797660.7552867
4633,super_stress,PORTFOLIO,climate_increment,450288105.3295653
4634,super_stress,PORTFOLIO,climate_increment,364583735.70214206
4635,super_stress,PORTFOLIO,climate_increment,247411735.13560802
4636,super_stress,PORTFOLIO,climate_increment,1274682658.9896681
4637,super_stress,PORTFOLIO,climate_increment,468816010.37534356
4638,super_stress,PORTFOLIO,climate_increment,168006870.41717118
4639,super_stress,PORTFOLIO,climate_increment,374149389.3009093
4640,super_stress,PORTFOLIO,climate_increment,533471215.7664969
4641,super_stress,PORTFOLIO,climate_increment,447185531.7600982
4642,super_stress,PORTFOLIO,climate_increment,751178409.2776873
4643,super_stress,PORTFOLIO,climate_increment,377162605.90555525
4644,super_stress,PORTFOLIO,climate_increment,435709427.8718895
4645,super_stress,PORTFOLIO,climate_increment,74272808.2832124
4646,super_stress,PORTFOLIO,climate_increment,195206524.669048
4647,super_stress,PORTFOLIO,climate_increment,323383161.2117681
4648,super_stress,PORTFOLIO,climate_increment,677760690.9909143
4649,super_stress,PORTFOLIO,climate_increment,812675168.8156247
4650,super_stress,PORTFOLIO,climate_increment,438340352.73346096
4651,super_stress,PORTFOLIO,climate_increment,335723626.10371566
4652,super_stress,PORTFOLIO,climate_increment,196467484.44083357
4653,super_stress,PORTFOLIO,climate_increment,598357404.9334592
4654,super_stress,PORTFOLIO,climate_increment,73066357.55584721
4655,super_stress,PORTFOLIO,climate_increment,525086007.35638314
4656,super_stress,PORTFOLIO,climate_increment,955817524.0121603
4657,super_stress,PORTFOLIO,climate_increment,363897234.84077907
4658,super_stress,PORTFOLIO,climate_increment,-315577385.04625446
4659,super_stress,PORTFOLIO,climate_increment,411150879.1913574
4660,super_stress,PORTFOLIO,climate_increment,478763256.92034197
4661,super_stress,PORTFOLIO,climate_increment,175562823.11650926
4662,super_stress,PORTFOLIO,climate_increment,575775905.2703109
4663,super_stress,PORTFOLIO,climate_increment,-155163084.45211902
4664,super_stress,PORTFOLIO,climate_increment,1035334673.9421926
4665,super_stress,PORTFOLIO,climate_increment,707765053.9547869
4666,super_stress,PORTFOLIO,climate_increment,508040579.40102476
4667,super_stress,PORTFOLIO,climate_increment,116472006.64668964
4668,super_stress,PORTFOLIO,climate_increment,368130890.39146537
4669,super_stress,PORTFOLIO,climate_increment,476679773.50207376
4670,super_stress,PORTFOLIO,climate_increment,-23629679.301078442
4671,super_stress,PORTFOLIO,climate_increment,82917099.59265901
4672,super_stress,PORTFOLIO,climate_increment,725411222.8822049
4673,super_stress,PORTFOLIO,climate_increment,262578013.04978517
4674,super_stress,PORTFOLIO,climate_increment,83763234.60664651
4675,super_stress,PORTFOLIO,climate_increment,479795661.55113554
4676,super_stress,PORTFOLIO,climate_increment,237977791.42607003
4677,super_stress,PORTFOLIO,climate_increment,442958203.69445586
4678,super_stress,PORTFOLIO,climate_increment,411046497.3334867
4679,super_stress,PORTFOLIO,climate_increment,943157188.1684264
4680,super_stress,PORTFOLIO,climate_increment,288036641.8423414
4681,super_stress,PORTFOLIO,climate_increment,662033107.2993538
4682,super_stress,PORTFOLIO,climate_increment,429962802.58084166
4683,super_stress,PORTFOLIO,climate_increment,292777340.9189456
4684,super_stress,PORTFOLIO,climate_increment,286463357.46517164
4685,super_stress,PORTFOLIO,climate_increment,434406401.91548586
4686,super_stress,PORTFOLIO,climate_increment,1066819032.9595233
4687,super_stress,PORTFOLIO,climate_increment,849083499.7249047
4688,super_stress,PORTFOLIO,climate_increment,558385745.7367554
4689,super_stress,PORTFOLIO,climate_increment,640620554.8110784
4690,super_stress,PORTFOLIO,climate_increment,292688667.64539593
4691,super_stress,PORTFOLIO,climate_increment,705176033.4025104
4692,super_stress,PORTFOLIO,climate_increment,371061438.7906579
4693,super_stress,PORTFOLIO,climate_increment,346308097.67026836
4694,super_stress,PORTFOLIO,climate_increment,349137576.0888247
4695,super_stress,PORTFOLIO,climate_increment,811021357.7756346
4696,super_stress,PORTFOLIO,climate_increment,1179000737.2053168
4697,super_stress,PORTFOLIO,climate_increment,290193896.8842027
4698,super_stress,PORTFOLIO,climate_increment,553993936.0501273
4699,super_stress,PORTFOLIO,climate_increment,464308314.45040435
4700,super_stress,PORTFOLIO,climate_increment,784854017.507952
4701,super_stress,PORTFOLIO,climate_increment,228040714.9465268
4702,super_stress,PORTFOLIO,climate_increment,347200857.0553595
4703,super_stress,PORTFOLIO,climate_increment,507841156.8995789
4704,super_stress,PORTFOLIO,climate_increment,678996138.3132704
4705,super_stress,PORTFOLIO,climate_increment,298107876.2584999
4706,super_stress,PORTFOLIO,climate_increment,809399775.9441243
4707,super_stress,PORTFOLIO,climate_increment,65735934.444582485
4708,super_stress,PORTFOLIO,climate_increment,100786923.63110644
4709,super_stress,PORTFOLIO,climate_increment,85204166.13711438
4710,super_stress,PORTFOLIO,climate_increment,215195108.5704193
4711,super_stress,PORTFOLIO,climate_increment,619020483.1504991
4712,super_stress,PORTFOLIO,climate_increment,1080328995.1580207
4713,super_stress,PORTFOLIO,climate_increment,277167008.6521271
4714,super_stress,PORTFOLIO,climate_increment,414126992.46190774
4715,super_stress,PORTFOLIO,climate_increment,290473502.94803804
4716,super_stress,PORTFOLIO,climate_increment,261045912.67202207
4717,super_stress,PORTFOLIO,climate_increment,304711597.712667
4718,super_stress,PORTFOLIO,climate_increment,86726773.45947379
4719,super_stress,PORTFOLIO,climate_increment,396227203.88476306
4720,super_stress,PORTFOLIO,climate_increment,763846378.6711997
4721,super_stress,PORTFOLIO,climate_increment,761464623.6648272
4722,super_stress,PORTFOLIO,climate_increment,567694142.6112434
4723,super_stress,PORTFOLIO,climate_increment,436627217.3370805
4724,super_stress,PORTFOLIO,climate_increment,241832190.40054208
4725,super_stress,PORTFOLIO,climate_increment,1045789430.8902441
4726,super_stress,PORTFOLIO,climate_increment,476740661.1126757
4727,super_stress,PORTFOLIO,climate_increment,304060022.56670785
4728,super_stress,PORTFOLIO,climate_increment,1089721847.3507054
4729,super_stress,PORTFOLIO,climate_increment,559339616.3471962
4730,super_stress,PORTFOLIO,climate_increment,463255059.73854613
4731,super_stress,PORTFOLIO,climate_increment,565101449.4989827
4732,super_stress,PORTFOLIO,climate_increment,36291216.96130164
4733,super_stress,PORTFOLIO,climate_increment,964047743.0698102
4734,super_stress,PORTFOLIO,climate_increment,467109902.545556
4735,super_stress,PORTFOLIO,climate_increment,309346391.45858854
4736,super_stress,PORTFOLIO,climate_increment,866716564.0560607
4737,super_stress,PORTFOLIO,climate_increment,377367395.85798764
4738,super_stress,PORTFOLIO,climate_increment,799860661.5222647
4739,super_stress,PORTFOLIO,climate_increment,583036765.5328814
4740,super_stress,PORTFOLIO,climate_increment,716087280.9525207
4741,super_stress,PORTFOLIO,climate_increment,828414646.2013891
4742,super_stress,PORTFOLIO,climate_increment,808623993.6996276
4743,super_stress,PORTFOLIO,climate_increment,423398027.6961537
4744,super_stress,PORTFOLIO,climate_increment,878650943.1551336
4745,super_stress,PORTFOLIO,climate_increment,784222560.2427566
4746,super_stress,PORTFOLIO,climate_increment,636724370.2992504
4747,super_stress,PORTFOLIO,climate_increment,484398263.0553917
4748,super_stress,PORTFOLIO,climate_increment,725717098.3179197
4749,super_stress,PORTFOLIO,climate_increment,670275995.2654543
4750,super_stress,PORTFOLIO,climate_increment,586791804.4944649
4751,super_stress,PORTFOLIO,climate_increment,355383977.9430497
4752,super_stress,PORTFOLIO,climate_increment,138850499.73180827
4753,super_stress,PORTFOLIO,climate_increment,342611563.84392715
4754,super_stress,PORTFOLIO,climate_increment,346029819.76885307
4755,super_stress,PORTFOLIO,climate_increment,618126691.4977192
4756,super_stress,PORTFOLIO,climate_increment,396784819.9221011
4757,super_stress,PORTFOLIO,climate_increment,426494494.8743492
4758,super_stress,PORTFOLIO,climate_increment,112988526.59762794
4759,super_stress,PORTFOLIO,climate_increment,449707230.51072
4760,super_stress,PORTFOLIO,climate_increment,732179741.592982
4761,super_stress,PORTFOLIO,climate_increment,314413637.6921961
4762,super_stress,PORTFOLIO,climate_increment,272308162.9020912
4763,super_stress,PORTFOLIO,climate_increment,375445486.62752646
4764,super_stress,PORTFOLIO,climate_increment,560305372.9126549
4765,super_stress,PORTFOLIO,climate_increment,1206945665.0685148
4766,super_stress,PORTFOLIO,climate_increment,535062757.3754444
4767,super_stress,PORTFOLIO,climate_increment,469027498.617746
4768,super_stress,PORTFOLIO,climate_increment,519532874.2561071
4769,super_stress,PORTFOLIO,climate_increment,1049526743.842272
4770,super_stress,PORTFOLIO,climate_increment,317879446.35152745
4771,super_stress,PORTFOLIO,climate_increment,216574222.64951944
4772,super_stress,PORTFOLIO,climate_increment,347337112.1271814
4773,super_stress,PORTFOLIO,climate_increment,715011436.5418733
4774,super_stress,PORTFOLIO,climate_increment,787369164.0367898
4775,super_stress,PORTFOLIO,climate_increment,312568873.0792562
4776,super_stress,PORTFOLIO,climate_increment,503783179.3473918
4777,super_stress,PORTFOLIO,climate_increment,1133745483.5746276
4778,super_stress,PORTFOLIO,climate_increment,721922995.1117308
4779,super_stress,PORTFOLIO,climate_increment,511951107.89233005
4780,super_stress,PORTFOLIO,climate_increment,589484673.1632857
4781,super_stress,PORTFOLIO,climate_increment,783087933.3541049
4782,super_stress,PORTFOLIO,climate_increment,296624148.11443186
4783,super_stress,PORTFOLIO,climate_increment,670622933.395779
4784,super_stress,PORTFOLIO,climate_increment,371762986.14454097
4785,super_stress,PORTFOLIO,climate_increment,838996665.5659094
4786,super_stress,PORTFOLIO,climate_increment,451443073.156458
4787,super_stress,PORTFOLIO,climate_increment,444728824.50809544
4788,super_stress,PORTFOLIO,climate_increment,418299816.74383545
4789,super_stress,PORTFOLIO,climate_increment,451590086.4152837
4790,super_stress,PORTFOLIO,climate_increment,22781848.029166725
4791,super_stress,PORTFOLIO,climate_increment,346973793.75240433
4792,super_stress,PORTFOLIO,climate_increment,331054281.1529516
4793,super_stress,PORTFOLIO,climate_increment,307632298.7900657
4794,super_stress,PORTFOLIO,climate_increment,884976089.9465623
4795,super_stress,PORTFOLIO,climate_increment,451354502.06144625
4796,super_stress,PORTFOLIO,climate_increment,80315546.6507432
4797,super_stress,PORTFOLIO,climate_increment,394389758.9047817
4798,super_stress,PORTFOLIO,climate_increment,429013915.2848354
4799,super_stress,PORTFOLIO,climate_increment,950133725.6565064
4800,super_stress,PORTFOLIO,climate_increment,948464031.8108958
4801,super_stress,PORTFOLIO,climate_increment,534353834.7461073
4802,super_stress,PORTFOLIO,climate_increment,694919415.5628908
4803,super_stress,PORTFOLIO,climate_increment,351364706.63661957
4804,super_stress,PORTFOLIO,climate_increment,201458499.99748895
4805,super_stress,PORTFOLIO,climate_increment,655154507.9811196
4806,super_stress,PORTFOLIO,climate_increment,610935074.9196527
4807,super_stress,PORTFOLIO,climate_increment,325602757.6932181
4808,super_stress,PORTFOLIO,climate_increment,655120853.0874734
4809,super_stress,PORTFOLIO,climate_increment,258494731.24914062
4810,super_stress,PORTFOLIO,climate_increment,33759398.11970477
4811,super_stress,PORTFOLIO,climate_increment,786999538.3461251
4812,super_stress,PORTFOLIO,climate_increment,162546558.3933783
4813,super_stress,PORTFOLIO,climate_increment,338825355.06367123
4814,super_stress,PORTFOLIO,climate_increment,266596350.72587806
4815,super_stress,PORTFOLIO,climate_increment,496508556.69609237
4816,super_stress,PORTFOLIO,climate_increment,-31995705.967736345
4817,super_stress,PORTFOLIO,climate_increment,437386671.5916684
4818,super_stress,PORTFOLIO,climate_increment,460668628.5111311
4819,super_stress,PORTFOLIO,climate_increment,364682062.6370568
4820,super_stress,PORTFOLIO,climate_increment,762111499.1552302
4821,super_stress,PORTFOLIO,climate_increment,481137042.28365725
4822,super_stress,PORTFOLIO,climate_increment,259139628.94495004
4823,super_stress,PORTFOLIO,climate_increment,67749932.93249148
4824,super_stress,PORTFOLIO,climate_increment,97963158.02229115
4825,super_stress,PORTFOLIO,climate_increment,474491302.1678193
4826,super_stress,PORTFOLIO,climate_increment,738209784.8475689
4827,super_stress,PORTFOLIO,climate_increment,321765082.3340963
4828,super_stress,PORTFOLIO,climate_increment,750386866.3900294
4829,super_stress,PORTFOLIO,climate_increment,-151882735.46906227
4830,super_stress,PORTFOLIO,climate_increment,-136405875.84050038
4831,super_stress,PORTFOLIO,climate_increment,944955825.8186004
4832,super_stress,PORTFOLIO,climate_increment,247058123.89536798
4833,super_stress,PORTFOLIO,climate_increment,1135998035.1249602
4834,super_stress,PORTFOLIO,climate_increment,258510802.0822568
4835,super_stress,PORTFOLIO,climate_increment,995448093.3920985
4836,super_stress,PORTFOLIO,climate_increment,449145114.14120615
4837,super_stress,PORTFOLIO,climate_increment,225470947.67396954
4838,super_stress,PORTFOLIO,climate_increment,394112258.9975134
4839,super_stress,PORTFOLIO,climate_increment,536123589.3977347
4840,super_stress,PORTFOLIO,climate_increment,133182389.8428281
4841,super_stress,PORTFOLIO,climate_increment,437984565.32201684
4842,super_stress,PORTFOLIO,climate_increment,392511209.5313626
4843,super_stress,PORTFOLIO,climate_increment,102885376.19289018
4844,super_stress,PORTFOLIO,climate_increment,650401143.0209409
4845,super_stress,PORTFOLIO,climate_increment,507649907.3424287
4846,super_stress,PORTFOLIO,climate_increment,146422368.87070414
4847,super_stress,PORTFOLIO,climate_increment,377419534.17252815
4848,super_stress,PORTFOLIO,climate_increment,91247863.78814812
4849,super_stress,PORTFOLIO,climate_increment,505947041.4208258
4850,super_stress,PORTFOLIO,climate_increment,630569861.9327092
4851,super_stress,PORTFOLIO,climate_increment,197112277.11193007
4852,super_stress,PORTFOLIO,climate_increment,562518663.1022897
4853,super_stress,PORTFOLIO,climate_increment,477657367.316682
4854,super_stress,PORTFOLIO,climate_increment,290087273.83213925
4855,super_stress,PORTFOLIO,climate_increment,530070282.1547112
4856,super_stress,PORTFOLIO,climate_increment,262727102.08590588
4857,super_stress,PORTFOLIO,climate_increment,308296812.08655024
4858,super_stress,PORTFOLIO,climate_increment,400919632.16438687
4859,super_stress,PORTFOLIO,climate_increment,295104380.3203211
4860,super_stress,PORTFOLIO,climate_increment,463167581.4240534
4861,super_stress,PORTFOLIO,climate_increment,517310343.6868986
4862,super_stress,PORTFOLIO,climate_increment,253248168.1213061
4863,super_stress,PORTFOLIO,climate_increment,623788129.426506
4864,super_stress,PORTFOLIO,climate_increment,430487958.2232603
4865,super_stress,PORTFOLIO,climate_increment,712301512.2230608
4866,super_stress,PORTFOLIO,climate_increment,251154064.09982982
4867,super_stress,PORTFOLIO,climate_increment,328046606.0288693
4868,super_stress,PORTFOLIO,climate_increment,496679869.9366614
4869,super_stress,PORTFOLIO,climate_increment,1131580196.7996602
4870,super_stress,PORTFOLIO,climate_increment,95666807.55929631
4871,super_stress,PORTFOLIO,climate_increment,930346447.6783158
4872,super_stress,PORTFOLIO,climate_increment,276770969.4477519
4873,super_stress,PORTFOLIO,climate_increment,270955922.17811847
4874,super_stress,PORTFOLIO,climate_increment,564394602.1171705
4875,super_stress,PORTFOLIO,climate_increment,1071561743.4954296
4876,super_stress,PORTFOLIO,climate_increment,399008665.5394355
4877,super_stress,PORTFOLIO,climate_increment,1621540451.707594
4878,super_stress,PORTFOLIO,climate_increment,269565941.3990333
4879,super_stress,PORTFOLIO,climate_increment,510976460.37829953
4880,super_stress,PORTFOLIO,climate_increment,20592107.64870584
4881,super_stress,PORTFOLIO,climate_increment,246787187.97492287
4882,super_stress,PORTFOLIO,climate_increment,251780249.93359616
4883,super_stress,PORTFOLIO,climate_increment,280083582.55658793
4884,super_stress,PORTFOLIO,climate_increment,92070863.568571
4885,super_stress,PORTFOLIO,climate_increment,526829253.51433176
4886,super_stress,PORTFOLIO,climate_increment,401269472.15362453
4887,super_stress,PORTFOLIO,climate_increment,330122229.4161611
4888,super_stress,PORTFOLIO,climate_increment,216221088.55751
4889,super_stress,PORTFOLIO,climate_increment,556618334.3362099
4890,super_stress,PORTFOLIO,climate_increment,246563095.96287814
4891,super_stress,PORTFOLIO,climate_increment,783568993.3429953
4892,super_stress,PORTFOLIO,climate_increment,532369164.82433355
4893,super_stress,PORTFOLIO,climate_increment,262568950.7573897
4894,super_stress,PORTFOLIO,climate_increment,248532663.85384372
4895,super_stress,PORTFOLIO,climate_increment,628295089.9084175
4896,super_stress,PORTFOLIO,climate_increment,346252998.47266924
4897,super_stress,PORTFOLIO,climate_increment,325143473.32313395
4898,super_stress,PORTFOLIO,climate_increment,318365117.89157766
4899,super_stress,PORTFOLIO,climate_increment,370311203.6859164
4900,super_stress,PORTFOLIO,climate_increment,703641404.9433248
4901,super_stress,PORTFOLIO,climate_increment,677793233.5630432
4902,super_stress,PORTFOLIO,climate_increment,229125496.52096638
4903,super_stress,PORTFOLIO,climate_increment,653402818.9465789
4904,super_stress,PORTFOLIO,climate_increment,565628576.6652986
4905,super_stress,PORTFOLIO,climate_increment,174407519.77858835
4906,super_stress,PORTFOLIO,climate_increment,1070014493.1723992
4907,super_stress,PORTFOLIO,climate_increment,455278181.6458668
4908,super_stress,PORTFOLIO,climate_increment,745408208.1520152
4909,super_stress,PORTFOLIO,climate_increment,576291924.5902344
4910,super_stress,PORTFOLIO,climate_increment,182827151.9912975
4911,super_stress,PORTFOLIO,climate_increment,237320319.06380126
4912,super_stress,PORTFOLIO,climate_increment,757916300.207695
4913,super_stress,PORTFOLIO,climate_increment,437240869.55836415
4914,super_stress,PORTFOLIO,climate_increment,695905137.0991374
4915,super_stress,PORTFOLIO,climate_increment,-157603082.487135
4916,super_stress,PORTFOLIO,climate_increment,484866317.4159121
4917,super_stress,PORTFOLIO,climate_increment,941014422.3341144
4918,super_stress,PORTFOLIO,climate_increment,627756389.0227062
4919,super_stress,PORTFOLIO,climate_increment,322423152.44874233
4920,super_stress,PORTFOLIO,climate_increment,465963295.9479816
4921,super_stress,PORTFOLIO,climate_increment,247127512.11648947
4922,super_stress,PORTFOLIO,climate_increment,440104094.8422207
4923,super_stress,PORTFOLIO,climate_increment,485667741.528862
4924,super_stress,PORTFOLIO,climate_increment,535700862.85125715
4925,super_stress,PORTFOLIO,climate_increment,651178411.7238635
4926,super_stress,PORTFOLIO,climate_increment,333558784.0015297
4927,super_stress,PORTFOLIO,climate_increment,585394124.3489461
4928,super_stress,PORTFOLIO,climate_increment,439842863.69920266
4929,super_stress,PORTFOLIO,climate_increment,286123162.97574747
4930,super_stress,PORTFOLIO,climate_increment,159469611.99730548
4931,super_stress,PORTFOLIO,climate_increment,767866989.7116804
4932,super_stress,PORTFOLIO,climate_increment,232952669.59143195
4933,super_stress,PORTFOLIO,climate_increment,370077187.6429292
4934,super_stress,PORTFOLIO,climate_increment,71334439.45839393
4935,super_stress,PORTFOLIO,climate_increment,506030359.01576364
4936,super_stress,PORTFOLIO,climate_increment,138536505.42706916
4937,super_stress,PORTFOLIO,climate_increment,103223899.7237951
4938,super_stress,PORTFOLIO,climate_increment,730163924.5594002
4939,super_stress,PORTFOLIO,climate_increment,1353235933.0469627
4940,super_stress,PORTFOLIO,climate_increment,623666577.8081869
4941,super_stress,PORTFOLIO,climate_increment,-838372.35781332
4942,super_stress,PORTFOLIO,climate_increment,356437321.00290567
4943,super_stress,PORTFOLIO,climate_increment,-55306814.237190455
4944,super_stress,PORTFOLIO,climate_increment,324840365.1988489
4945,super_stress,PORTFOLIO,climate_increment,664259982.0983851
4946,super_stress,PORTFOLIO,climate_increment,161056895.68792957
4947,super_stress,PORTFOLIO,climate_increment,593270202.7512604
4948,super_stress,PORTFOLIO,climate_increment,699159335.0253181
4949,super_stress,PORTFOLIO,climate_increment,-316855784.77386254
4950,super_stress,PORTFOLIO,climate_increment,526559254.26584876
4951,super_stress,PORTFOLIO,climate_increment,293743321.57194495
4952,super_stress,PORTFOLIO,climate_increment,509043660.85221386
4953,super_stress,PORTFOLIO,climate_increment,803611234.9647173
4954,super_stress,PORTFOLIO,climate_increment,1096096193.7085826
4955,super_stress,PORTFOLIO,climate_increment,-108768790.68044758
4956,super_stress,PORTFOLIO,climate_increment,798891377.7133006
4957,super_stress,PORTFOLIO,climate_increment,178510305.36111462
4958,super_stress,PORTFOLIO,climate_increment,1841608.1469411205
4959,super_stress,PORTFOLIO,climate_increment,526555743.87563163
4960,super_stress,PORTFOLIO,climate_increment,345493745.20951915
4961,super_stress,PORTFOLIO,climate_increment,553685171.2193326
4962,super_stress,PORTFOLIO,climate_increment,557124678.4344308
4963,super_stress,PORTFOLIO,climate_increment,61478735.588913605
4964,super_stress,PORTFOLIO,climate_increment,781193370.4437754
4965,super_stress,PORTFOLIO,climate_increment,1261112799.364593
4966,super_stress,PORTFOLIO,climate_increment,321060248.90096545
4967,super_stress,PORTFOLIO,climate_increment,971824792.3353294
4968,super_stress,PORTFOLIO,climate_increment,126639366.72701885
4969,super_stress,PORTFOLIO,climate_increment,462539408.57553756
4970,super_stress,PORTFOLIO,climate_increment,757403072.0281326
4971,super_stress,PORTFOLIO,climate_increment,23531951.81493258
4972,super_stress,PORTFOLIO,climate_increment,259022171.01611927
4973,super_stress,PORTFOLIO,climate_increment,546739439.3248438
4974,super_stress,PORTFOLIO,climate_increment,572430818.5785145
4975,super_stress,PORTFOLIO,climate_increment,250836369.25666627
4976,super_stress,PORTFOLIO,climate_increment,425817862.1208459
4977,super_stress,PORTFOLIO,climate_increment,221281525.46171144
4978,super_stress,PORTFOLIO,climate_increment,501579616.3000802
4979,super_stress,PORTFOLIO,climate_increment,400032308.1221399
4980,super_stress,PORTFOLIO,climate_increment,474170758.5677066
4981,super_stress,PORTFOLIO,climate_increment,1332033459.5905366
4982,super_stress,PORTFOLIO,climate_increment,467461916.0548238
4983,super_stress,PORTFOLIO,climate_increment,411635257.6836437
4984,super_stress,PORTFOLIO,climate_increment,597500067.5932491
4985,super_stress,PORTFOLIO,climate_increment,397940154.79875225
4986,super_stress,PORTFOLIO,climate_increment,-47221665.089154586
4987,super_stress,PORTFOLIO,climate_increment,680229521.3011316
4988,super_stress,PORTFOLIO,climate_increment,362388219.4097281
4989,super_stress,PORTFOLIO,climate_increment,447467431.75807434
4990,super_stress,PORTFOLIO,climate_increment,341303797.4442287
4991,super_stress,PORTFOLIO,climate_increment,436396239.6190146
4992,super_stress,PORTFOLIO,climate_increment,144913505.0623384
4993,super_stress,PORTFOLIO,climate_increment,390893045.76398313
4994,super_stress,PORTFOLIO,climate_increment,641942926.1811798
4995,super_stress,PORTFOLIO,climate_increment,1005200716.7471251
4996,super_stress,PORTFOLIO,climate_increment,319500338.54620844
4997,super_stress,PORTFOLIO,climate_increment,461353125.61931545
4998,super_stress,PORTFOLIO,climate_increment,87515421.05933088
4999,super_stress,PORTFOLIO,climate_increment,466520092.74911
5000,super_stress,PORTFOLIO,climate_increment,340262397.4531456
5001,super_stress,PORTFOLIO,climate_increment,509242492.1588227
5002,super_stress,PORTFOLIO,climate_increment,454837289.70516
5003,super_stress,PORTFOLIO,climate_increment,1163686228.3749094
5004,super_stress,PORTFOLIO,climate_increment,505596069.7777992
5005,super_stress,PORTFOLIO,climate_increment,549415860.3703482
5006,super_stress,PORTFOLIO,climate_increment,405145924.2380088
5007,super_stress,PORTFOLIO,climate_increment,500649017.3987595
5008,super_stress,PORTFOLIO,climate_increment,460398702.4277952
5009,super_stress,PORTFOLIO,climate_increment,328855036.3931127
5010,super_stress,PORTFOLIO,climate_increment,189009063.05375338
5011,super_stress,PORTFOLIO,climate_increment,127061370.22136511
5012,super_stress,PORTFOLIO,climate_increment,419576793.66556704
5013,super_stress,PORTFOLIO,climate_increment,554728276.0824579
5014,super_stress,PORTFOLIO,climate_increment,475353799.1250619
5015,super_stress,PORTFOLIO,climate_increment,100241719.87441535
5016,super_stress,PORTFOLIO,climate_increment,548666610.3748981
5017,super_stress,PORTFOLIO,climate_increment,381379276.8351752
5018,super_stress,PORTFOLIO,climate_increment,483363830.81215394
5019,super_stress,PORTFOLIO,climate_increment,361813578.0335714
5020,super_stress,PORTFOLIO,climate_increment,525187362.9371615
5021,super_stress,PORTFOLIO,climate_increment,-98466736.68857972
5022,super_stress,PORTFOLIO,climate_increment,1168024711.7728996
5023,super_stress,PORTFOLIO,climate_increment,629149681.3492537
5024,super_stress,PORTFOLIO,climate_increment,384619814.9607503
5025,super_stress,PORTFOLIO,climate_increment,1005944984.8572264
5026,super_stress,PORTFOLIO,climate_increment,831720397.9160496
5027,super_stress,PORTFOLIO,climate_increment,576225856.2676232
5028,super_stress,PORTFOLIO,climate_increment,-75703027.29914819
5029,super_stress,PORTFOLIO,climate_increment,363698156.3237304
5030,super_stress,PORTFOLIO,climate_increment,862691546.0025331
5031,super_stress,PORTFOLIO,climate_increment,247892179.4056104
5032,super_stress,PORTFOLIO,climate_increment,500155356.4738242
5033,super_stress,PORTFOLIO,climate_increment,515887389.98132044
5034,super_stress,PORTFOLIO,climate_increment,-346753549.6724965
5035,super_stress,PORTFOLIO,climate_increment,377151139.4607482
5036,super_stress,PORTFOLIO,climate_increment,434213868.9960719
5037,super_stress,PORTFOLIO,climate_increment,269232520.3456532
5038,super_stress,PORTFOLIO,climate_increment,641396836.548136
5039,super_stress,PORTFOLIO,climate_increment,711119463.402277
5040,super_stress,PORTFOLIO,climate_increment,824133743.3172107
5041,super_stress,PORTFOLIO,climate_increment,685549098.0634662
5042,super_stress,PORTFOLIO,climate_increment,520199045.052411
5043,super_stress,PORTFOLIO,climate_increment,434353380.02305084
5044,super_stress,PORTFOLIO,climate_increment,936877901.7927294
5045,super_stress,PORTFOLIO,climate_increment,250662542.64871842
5046,super_stress,PORTFOLIO,climate_increment,313417392.38963234
5047,super_stress,PORTFOLIO,climate_increment,259010467.94068927
5048,super_stress,PORTFOLIO,climate_increment,553506673.7389889
5049,super_stress,PORTFOLIO,climate_increment,669080237.0707761
5050,super_stress,PORTFOLIO,climate_increment,-100383378.43652835
5051,super_stress,PORTFOLIO,climate_increment,438773932.93477607
5052,super_stress,PORTFOLIO,climate_increment,1092831194.4895375
5053,super_stress,PORTFOLIO,climate_increment,629529685.6737901
5054,super_stress,PORTFOLIO,climate_increment,442711617.69226784
5055,super_stress,PORTFOLIO,climate_increment,322755819.49737334
5056,super_stress,PORTFOLIO,climate_increment,1181735943.8899622
5057,super_stress,PORTFOLIO,climate_increment,766942518.3254343
5058,super_stress,PORTFOLIO,climate_increment,521842881.1541518
5059,super_stress,PORTFOLIO,climate_increment,316466370.6829068
5060,super_stress,PORTFOLIO,climate_increment,161727162.5539448
5061,super_stress,PORTFOLIO,climate_increment,310120895.1384559
5062,super_stress,PORTFOLIO,climate_increment,506798406.6649651
5063,super_stress,PORTFOLIO,climate_increment,780605657.7945417
5064,super_stress,PORTFOLIO,climate_increment,1374400002.0488107
5065,super_stress,PORTFOLIO,climate_increment,306942280.9638669
5066,super_stress,PORTFOLIO,climate_increment,133085526.53271587
5067,super_stress,PORTFOLIO,climate_increment,-77440445.93279408
5068,super_stress,PORTFOLIO,climate_increment,777095147.6530387
5069,super_stress,PORTFOLIO,climate_increment,190229089.64694253
5070,super_stress,PORTFOLIO,climate_increment,433067499.0443901
5071,super_stress,PORTFOLIO,climate_increment,57635978.68731995
5072,super_stress,PORTFOLIO,climate_increment,641729649.161286
5073,super_stress,PORTFOLIO,climate_increment,526533737.0748722
5074,super_stress,PORTFOLIO,climate_increment,569661947.5672655
5075,super_stress,PORTFOLIO,climate_increment,594304878.7959431
5076,super_stress,PORTFOLIO,climate_increment,76978090.04251811
5077,super_stress,PORTFOLIO,climate_increment,132063979.15890518
5078,super_stress,PORTFOLIO,climate_increment,832079873.7534091
5079,super_stress,PORTFOLIO,climate_increment,384744848.6096864
5080,super_stress,PORTFOLIO,climate_increment,621540554.0402154
5081,super_stress,PORTFOLIO,climate_increment,407842430.677067
